tag_nach_meldezeitraum,LKNR,count_michael,count_rki,diff,diff_round
2021-01-01,3457,38.06601232167537,38.0660123217,2.4627411221445072e-11,0
2021-01-01,3458,105.43204217281688,105.4320421728,-1.688249540165998e-11,-0
2021-01-01,3459,127.90437890974084,127.9043789097,-4.084199645149056e-11,-0
2021-01-01,3460,107.83256543476129,107.8325654348,3.871036824421026e-11,0
2021-01-01,3461,63.21754738493842,63.2175473849,-3.841904572254862e-11,-0
2021-01-01,3462,42.159997189333524,42.1599971893,-3.3523406273161527e-11,-0
2021-01-01,4011,88.80134047737768,88.8013404774,2.2325252757582348e-11,0
2021-01-01,4012,75.67558054609611,75.6755805461,3.879563337250147e-12,0
2021-01-01,5111,88.44192661892947,88.4419266189,-2.9473312679328956e-11,-0
2021-01-01,5112,123.32409572356153,123.3240957236,3.8468783714051824e-11,0
2021-01-01,5113,167.822087995058,167.8220879951,4.197886482870672e-11,0
2021-01-01,5114,141.15039772752257,141.1503977275,-2.2566837287740782e-11,-0
2021-01-01,5116,88.49421914386632,88.4942191439,3.367972567502875e-11,0
2021-01-01,5117,160.57949270945662,160.5794927095,4.3371528590796515e-11,0
2021-01-01,5119,166.06251542009073,166.0625154201,9.265477274311706e-12,0
2021-01-01,5120,89.81659451400242,89.816594514,-2.4158453015843406e-12,-0
2021-01-01,5122,77.86743696819367,77.8674369682,6.323830348264892e-12,0
2021-01-01,5124,151.78822866798086,151.788228668,1.9127810446661897e-11,0
2021-01-01,5154,96.97086073640247,96.9708607364,-2.4726887204451486e-12,-0
2021-01-01,5158,137.77622175999343,137.77622176,6.565414878423326e-12,0
2021-01-01,5162,152.0819958824962,152.0819958825,3.808509063674137e-12,0
2021-01-01,5166,204.1068984785671,204.1068984786,3.2883917810977437e-11,0
2021-01-01,5170,120.65846913752023,120.6584691375,-2.022204625973245e-11,-0
2021-01-01,5314,132.25226209001042,132.25226209,-1.043076736095827e-11,-0
2021-01-01,5315,94.86488647927175,94.8648864793,2.8251179173821583e-11,0
2021-01-01,5316,100.77628275992646,100.7762827599,-2.646061147970613e-11,-0
2021-01-01,5334,124.94928423448816,124.9492842345,1.1837641977763269e-11,0
2021-01-01,5358,89.55629954881763,89.5562995488,-1.7635670701565687e-11,-0
2021-01-01,5362,84.7826779851896,84.7826779852,1.0402345651527867e-11,0
2021-01-01,5366,103.27591192630231,103.2759119263,-2.3163693185779266e-12,-0
2021-01-01,5370,116.60894914988944,116.6089491499,1.0558665053395089e-11,0
2021-01-01,5374,148.8658626684849,148.8658626685,1.5091927707544528e-11,0
2021-01-01,5378,114.02508551881414,114.0250855188,-1.4139800441625994e-11,-0
2021-01-01,5382,121.8448508898669,121.8448508899,3.3097080631705467e-11,0
2021-01-01,5512,126.73840003402373,126.738400034,-2.3732127374387346e-11,-0
2021-01-01,5513,142.88740395540066,142.8874039554,-6.536993168992922e-13,-0
2021-01-01,5515,91.34360737472763,91.3436073747,-2.7625901566352695e-11,-0
2021-01-01,5554,73.24843337220169,73.2484333722,-1.6910917111090384e-12,-0
2021-01-01,5558,94.29428884879367,94.2942888488,6.323830348264892e-12,0
2021-01-01,5562,129.77560381478398,129.7756038148,1.602984411874786e-11,0
2021-01-01,5566,124.93864620052653,124.9386462005,-2.653166575328214e-11,-0
2021-01-01,5570,183.1989634321912,183.1989634322,8.810729923425242e-12,0
2021-01-01,5711,119.98982629901704,119.989826299,-1.7038814803527202e-11,-0
2021-01-01,5754,190.4433081783755,190.4433081784,2.4499513529008254e-11,0
2021-01-01,5758,145.66322662005442,145.6632266201,4.558842192636803e-11,0
2021-01-01,5762,134.04539005069483,134.0453900507,5.172751116333529e-12,0
2021-01-01,5766,160.56907059859458,160.5690705986,5.4285465012071654e-12,0
2021-01-01,5770,202.31372157379457,202.3137215738,5.4285465012071654e-12,0
2021-01-01,5774,102.00137084644895,102.0013708464,-4.89563944938709e-11,-0
2021-01-01,5911,148.25472459359878,148.2547245936,1.2221335055073723e-12,0
2021-01-01,5913,151.12622184445388,151.1262218445,4.6128434405545704e-11,0
2021-01-01,5914,99.10645198901881,99.106451989000007,-1.880096078821225e-11,-0
2021-01-01,5915,173.4142599879944,173.414259988,5.5990767577895895e-12,0
2021-01-01,5916,187.92066424202136,187.920664242,-2.1373125491663814e-11,-0
2021-01-01,5954,149.6424009429014,149.6424009429,-1.3926637620897964e-12,-0
2021-01-01,5958,72.36976329698165,72.369763297,1.836042429204099e-11,0
2021-01-01,5962,104.33375099336457,104.3337509934,3.5427660804998595e-11,0
2021-01-01,5966,132.8804449255347,132.8804449255,-3.470290721452329e-11,-0
2021-01-01,5970,94.60396325610954,94.6039632561,-9.535483513900544e-12,-0
2021-01-01,5974,102.7221366204417,102.7221366204,-4.170885858911788e-11,-0
2021-01-01,5978,101.80024361152824,101.8002436115,-2.8251179173821583e-11,-0
2021-01-01,6411,71.30436958180613,71.3043695818,-6.124878382252064e-12,-0
2021-01-01,6412,123.9225549529723,123.922554953,2.7696955839928705e-11,0
2021-01-01,6413,137.39637703408044,137.3963770341,1.9554136088117957e-11,0
2021-01-01,6414,68.58809080919583,68.5880908092,4.163780431554187e-12,0
2021-01-01,6431,85.0780498631353,85.0780498631,-3.529976311256178e-11,-0
2021-01-01,6432,149.7428183881495,149.7428183881,-4.948219611833338e-11,-0
2021-01-01,6433,129.1136853252867,129.1136853253,1.3301360013429075e-11,0
2021-01-01,6434,100.45839418523178,100.4583941852,-3.177547114319168e-11,-0
2021-01-01,6435,158.3632939565143,158.3632939565,-1.4296119843493216e-11,-0
2021-01-01,6436,88.86727755933568,88.8672775593,-3.566924533515703e-11,-0
2021-01-01,6437,146.84135962689885,146.8413596269,1.1368683772161603e-12,0
2021-01-01,6438,114.66697394417855,114.6669739442,2.1444179765239824e-11,0
2021-01-01,6439,135.17845693524256,135.1784569352,-4.25757207267452e-11,-0
2021-01-01,6440,155.34849629790588,155.3484962979,-5.8832938520936295e-12,-0
2021-01-01,6531,257.49202033337275,257.4920203334,2.722799763432704e-11,0
2021-01-01,6532,67.50381929503905,67.503819295,-3.9051428757375106e-11,-0
2021-01-01,6533,229.18702592023828,229.1870259202,-3.82840426027542e-11,-0
2021-01-01,6534,135.17670104094154,135.1767010409,-4.1524117477820255e-11,-0
2021-01-01,6535,169.4385808808913,169.4385808809,8.697043085703626e-12,0
2021-01-01,6611,136.04634480575055,136.0463448058,4.945377440890297e-11,0
2021-01-01,6631,145.19706917027045,145.1970691703,2.955857780762017e-11,0
2021-01-01,6632,169.81585334537232,169.8158533454,2.7682744985213503e-11,0
2021-01-01,6633,105.16801540774779,105.1680154077,-4.779110440722434e-11,-0
2021-01-01,6634,123.55779666393948,123.5577966639,-3.9477754398831166e-11,-0
2021-01-01,6635,183.49679679807682,183.4967967981,2.319211489520967e-11,0
2021-01-01,6636,112.29367279809995,112.2936727981,5.684341886080802e-14,0
2021-01-01,7111,87.67930417704206,87.679304177,-4.204991910228273e-11,-0
2021-01-01,7131,105.31494549759391,105.3149454976,6.0822458181064576e-12,0
2021-01-01,7132,45.029307868483365,45.0293078685,1.6633805444143945e-11,0
2021-01-01,7133,181.2498026461208,181.2498026461,-2.0804691303055733e-11,-0
2021-01-01,7134,48.17729243616508,48.1772924362,3.491607003525132e-11,0
2021-01-01,7135,61.914460285132385,61.9144602851,-3.2386537895945366e-11,-0
2021-01-01,7137,69.01890558400254,69.018905584,-2.5437429940211587e-12,-0
2021-01-01,7138,150.4285847131737,150.4285847132,2.6290081223123707e-11,0
2021-01-01,7140,94.02595891938002,94.0259589194,1.9980461729574017e-11,0
2021-01-01,7141,152.08876750860608,152.0887675086,-6.0822458181064576e-12,-0
2021-01-01,7143,130.75521039702036,130.755210397,-2.034994395216927e-11,-0
2021-01-01,7211,65.45441503478946,65.4544150348,1.0530243343964685e-11,0
2021-01-01,7231,65.78771903309834,65.7877190331,1.6626700016786344e-12,0
2021-01-01,7232,64.60861313573866,64.6086131357,-3.866773568006465e-11,-0
2021-01-01,7233,75.8500148402203,75.8500148402,-2.029310053330846e-11,-0
2021-01-01,7235,99.06424450126508,99.0642445013,3.491607003525132e-11,0
2021-01-01,7311,184.56995201181246,184.5699520118,-1.2448708730516955e-11,-0
2021-01-01,7312,126.96191142657202,126.9619114266,2.7981172934232745e-11,0
2021-01-01,7313,76.79017085813015,76.7901708581,-3.015543370565865e-11,-0
2021-01-01,7314,205.51166017427855,205.5116601743,2.1458390619955026e-11,0
2021-01-01,7315,105.22559452460906,105.2255945246,-9.066525308298878e-12,-0
2021-01-01,7316,103.25923700811055,103.2592370081,-1.0544454198679887e-11,-0
2021-01-01,7317,211.27985881534138,211.2798588153,-4.1382008930668235e-11,-0
2021-01-01,7318,205.6921342536738,205.6921342537,2.6204816094832495e-11,0
2021-01-01,7319,158.00435708984702,158.0043570898,-4.700950739788823e-11,-0
2021-01-01,7320,67.2652297253824,67.2652297254,1.7607248992135283e-11,0
2021-01-01,7331,118.7474457732849,118.7474457733,1.510613856225973e-11,0
2021-01-01,7332,117.58409901184133,117.5840990118,-4.132516551180743e-11,-0
2021-01-01,7333,66.37902422834385,66.3790242283,-4.3854697651113383e-11,-0
2021-01-01,7334,79.06179997364607,79.0617999736,-4.6071590986684896e-11,-0
2021-01-01,7335,107.56848054803311,107.568480548,-3.311129148642067e-11,-0
2021-01-01,7336,51.268175280194825,51.2681752802,5.172751116333529e-12,0
2021-01-01,7337,106.76703974810218,106.7670397481,-2.1742607714259066e-12,-0
2021-01-01,7338,179.16162707216267,179.1616270722,3.731770448212046e-11,0
2021-01-01,7339,115.41172185775032,115.4117218578,4.9681148084346205e-11,0
2021-01-01,7340,123.37737659626072,123.3773765963,3.927880243281834e-11,0
2021-01-01,8111,135.23905074766753,135.2390507477,3.2457592169521376e-11,0
2021-01-01,8115,53.97052496518646,53.9705249652,1.3535839116229909e-11,0
2021-01-01,8116,130.27452974072193,130.2745297407,-2.1941559680271894e-11,-0
2021-01-01,8117,114.27685990431733,114.2768599043,-1.7337242752546445e-11,-0
2021-01-01,8118,111.83980140184774,111.8398014018,-4.773426098836353e-11,-0
2021-01-01,8119,125.68812492978317,125.6881249298,1.6825651982799172e-11,0
2021-01-01,8121,210.9138018200202,210.91380182,-2.020783540501725e-11,-0
2021-01-01,8125,110.60919246580114,110.6091924658,-1.1368683772161603e-12,-0
2021-01-01,8126,136.70054591451776,136.7005459145,-1.7763568394002505e-11,-0
2021-01-01,8127,133.6646998134793,133.6646998135,2.0691004465334117e-11,0
2021-01-01,8128,129.15505404119367,129.1550540412,6.338041202980094e-12,0
2021-01-01,8135,82.84567357298327,82.845673573,1.6726175999792758e-11,0
2021-01-01,8136,150.62495024281506,150.6249502428,-1.5063505998114124e-11,-0
2021-01-01,8211,168.5240554498505,168.5240554499,4.951061782776378e-11,0
2021-01-01,8212,57.36076395564955,57.3607639556,-4.955325039190939e-11,-0
2021-01-01,8215,96.60728688544847,96.6072868854,-4.8473225433554035e-11,-0
2021-01-01,8216,164.63572724915738,164.6357272492,4.260414243617561e-11,0
2021-01-01,8221,135.6163111124872,135.6163111125,1.2789769243681803e-11,0
2021-01-01,8222,175.75597602508225,175.7559760251,1.7763568394002505e-11,0
2021-01-01,8225,171.26983353407644,171.2698335341,2.3561597117804922e-11,0
2021-01-01,8226,178.53397890052977,178.5339789005,-2.97859514830634e-11,-0
2021-01-01,8231,211.977103297157,211.9771032972,4.3002046368201263e-11,0
2021-01-01,8235,228.6417798883173,228.6417798883,-1.730882104311604e-11,-0
2021-01-01,8236,183.40716390386658,183.4071639039,3.342393029015511e-11,0
2021-01-01,8237,138.69742817756654,138.6974281776,3.3452351999585517e-11,0
2021-01-01,8311,96.88790847552931,96.8879084755,-2.9316993277461734e-11,-0
2021-01-01,8315,79.66585862724345,79.6658586272,-4.345679371908773e-11,-0
2021-01-01,8316,140.01730686024712,140.0173068602,-4.7123194235609844e-11,-0
2021-01-01,8317,132.72909110738294,132.7290911074,1.7053025658242404e-11,0
2021-01-01,8325,119.38975392842333,119.3897539284,-2.333422344236169e-11,-0
2021-01-01,8326,146.34880897480542,146.3488089748,-5.4285465012071654e-12,-0
2021-01-01,8327,186.83488910674453,186.8348891067,-4.453681867744308e-11,-0
2021-01-01,8335,118.75447512268386,118.7544751227,1.6143530956469476e-11,0
2021-01-01,8336,162.6329043088976,162.6329043089,2.4158453015843406e-12,0
2021-01-01,8337,140.93320000233913,140.9332000023,-3.913669388566632e-11,-0
2021-01-01,8415,119.8464293428653,119.8464293429,3.468869635980809e-11,0
2021-01-01,8416,119.81913432861928,119.8191343286,-1.928412984852912e-11,-0
2021-01-01,8417,169.51569208345876,169.5156920835,4.1239900383516215e-11,0
2021-01-01,8421,89.12374792964745,89.1237479296,-4.745004389405949e-11,-0
2021-01-01,8425,91.84274087154195,91.8427408715,-4.1950443119276315e-11,-0
2021-01-01,8426,104.82805218549099,104.8280521855,9.00968188943807e-12,0
2021-01-01,8435,120.93622108796615,120.936221088,3.385025593161117e-11,0
2021-01-01,8436,122.62458657996524,122.62458658,3.47597506333841e-11,0
2021-01-01,8437,84.83060627135094,84.8306062714,4.905587047687732e-11,0
2021-01-01,9161,96.07546290904857,96.075462909,-4.857270141656045e-11,-0
2021-01-01,9162,181.37399560444297,181.3739956044,-4.297362465877086e-11,-0
2021-01-01,9163,207.70719579550286,207.7071957955,-2.8421709430404007e-12,-0
2021-01-01,9171,87.87976613221421,87.8797661322,-1.4210854715202004e-11,-0
2021-01-01,9172,225.6228228341625,225.6228228342,3.751665644813329e-11,0
2021-01-01,9173,102.41015658591118,102.4101565859,-1.1183942660863977e-11,-0
2021-01-01,9174,142.02803116869703,142.0280311687,2.9842794901924208e-12,0
2021-01-01,9175,196.31184345174697,196.3118434517,-4.695266397902742e-11,-0
2021-01-01,9176,158.03613759679715,158.0361375968,2.8421709430404007e-12,0
2021-01-01,9177,164.99978289502252,164.999782895,-2.2509993868879974e-11,-0
2021-01-01,9178,208.32523179654126,208.3252317965,-4.126832209294662e-11,-0
2021-01-01,9179,105.78584749510968,105.7858474951,-9.677592061052565e-12,-0
2021-01-01,9180,168.5062878856419,168.5062878856,-4.192202140984591e-11,-0
2021-01-01,9181,51.53696530398497,51.536965304,1.502797886132612e-11,0
2021-01-01,9182,136.986301369863,136.9863013699,3.6976643968955614e-11,0
2021-01-01,9183,151.891742612538,151.8917426125,-3.799982550845016e-11,-0
2021-01-01,9184,162.35202141106447,162.3520214111,3.552713678800501e-11,0
2021-01-01,9185,135.65871555861588,135.6587155586,-1.588773557159584e-11,-0
2021-01-01,9186,149.7344553019255,149.7344553019,-2.5494273359072395e-11,-0
2021-01-01,9187,194.00757662725292,194.0075766273,4.709477252617944e-11,0
2021-01-01,9188,116.34117965565937,116.3411796557,4.062883363076253e-11,0
2021-01-01,9189,187.79713397887423,187.7971339789,2.5778490453376435e-11,0
2021-01-01,9190,104.81406575237307,104.8140657524,2.6929569685307797e-11,0
2021-01-01,9261,230.21073136178504,230.2107313618,1.4949819160392508e-11,0
2021-01-01,9262,327.63289964585346,327.6328996459,4.6554760047001764e-11,0
2021-01-01,9263,156.93331380385428,156.9333138039,4.573053047352005e-11,0
2021-01-01,9271,321.39808165520014,321.3980816552,-1.7053025658242404e-13,-0
2021-01-01,9272,342.00250121232233,342.0025012123,-2.233946361229755e-11,-0
2021-01-01,9273,146.27248939524452,146.2724893952,-4.4508396968012676e-11,-0
2021-01-01,9274,203.88379874292502,203.8837987429,-2.5011104298755527e-11,-0
2021-01-01,9275,347.7701187609003,347.7701187609,-2.8421709430404007e-13,-0
2021-01-01,9276,281.61736209792014,281.6173620979,-2.0122570276726037e-11,-0
2021-01-01,9277,194.2354858356241,194.2354858356,-2.4101609596982598e-11,-0
2021-01-01,9278,204.70727848101268,204.707278481,-1.2676082405960187e-11,-0
2021-01-01,9279,171.69512737502973,171.695127375,-2.972910806420259e-11,-0
2021-01-01,9361,61.60115620631649,61.6011562063,-1.6491696896991925e-11,-0
2021-01-01,9362,109.0833082942506,109.0833082943,4.9396930990042165e-11,0
2021-01-01,9363,215.23992232646282,215.2399223265,3.717559593496844e-11,0
2021-01-01,9371,93.15956486719911,93.1595648672,8.952838470577262e-13,0
2021-01-01,9372,157.81496585884153,157.8149658588,-4.1524117477820255e-11,-0
2021-01-01,9373,213.26714868510027,213.2671486851,-2.5579538487363607e-13,-0
2021-01-01,9374,138.69772366331392,138.6977236633,-1.3926637620897964e-11,-0
2021-01-01,9375,136.0333900139125,136.0333900139,-1.2505552149377763e-11,-0
2021-01-01,9376,92.64769530404675,92.647695304,-4.675371201301459e-11,-0
2021-01-01,9377,338.6725147822225,338.6725147822,-2.2509993868879974e-11,-0
2021-01-01,9461,51.6976206170111,51.697620617,-1.1098677532572765e-11,-0
2021-01-01,9462,180.52231122046453,180.5223112205,3.54702933691442e-11,0
2021-01-01,9463,482.0802493182704,482.0802493183,2.9615421226480976e-11,0
2021-01-01,9464,250.9547190398254,250.9547190398,-2.538058652135078e-11,-0
2021-01-01,9471,97.85068257646284,97.8506825765,3.716138508025324e-11,0
2021-01-01,9472,180.39049235993207,180.3904923599,-3.205968823749572e-11,-0
2021-01-01,9473,331.99995388889533,331.9999538889,4.661160346586257e-12,0
2021-01-01,9474,174.6942850012478,174.6942850012,-4.780531526193954e-11,-0
2021-01-01,9475,149.78744949947787,149.7874494995,2.2140511646284722e-11,0
2021-01-01,9476,160.3164376788577,160.3164376789,4.229150363244116e-11,0
2021-01-01,9477,294.8327418047676,294.8327418048,3.240074875066057e-11,0
2021-01-01,9478,181.2028273631245,181.2028273631,-2.4499513529008254e-11,-0
2021-01-01,9479,271.1444497969858,271.144449797,1.4210854715202004e-11,0
2021-01-01,9561,66.98885114120293,66.9888511412,-2.9274360713316128e-12,-0
2021-01-01,9562,100.4194511588227,100.4194511588,-2.26947349801776e-11,-0
2021-01-01,9563,193.7788430858308,193.7788430858,-3.0809133022557944e-11,-0
2021-01-01,9564,305.18741439512314,305.1874143951,-2.3135271476348862e-11,-0
2021-01-01,9565,192.77226031575609,192.7722603158,4.391154106997419e-11,0
2021-01-01,9571,76.92682741845486,76.9268274185,4.5133674575481564e-11,0
2021-01-01,9572,175.5766344654748,175.5766344655,2.5210056264768355e-11,0
2021-01-01,9573,150.187097485851,150.1870974859,4.899902705801651e-11,0
2021-01-01,9574,131.73919153121926,131.7391915312,-1.9269918993813917e-11,-0
2021-01-01,9575,128.69503237175044,128.6950323718,4.956746124662459e-11,0
2021-01-01,9576,199.60709749189343,199.6070974919,6.565414878423326e-12,0
2021-01-01,9577,139.3375134587371,139.3375134587,-3.7118752516107634e-11,-0
2021-01-01,9661,133.79904791414324,133.7990479141,-4.32578417530749e-11,-0
2021-01-01,9662,116.04836596413732,116.0483659641,-3.731770448212046e-11,-0
2021-01-01,9663,82.85522222395923,82.855222224,4.077094217791455e-11,0
2021-01-01,9671,142.93915040183697,142.9391504018,-3.6976643968955614e-11,-0
2021-01-01,9672,194.7014094057248,194.7014094057,-2.48121523327427e-11,-0
2021-01-01,9673,209.70678721667608,209.7067872167,2.3931079340400174e-11,0
2021-01-01,9674,238.1968145620023,238.196814562,-2.3021584638627246e-12,-0
2021-01-01,9675,72.40414678295211,72.404146783,4.789058039023075e-11,0
2021-01-01,9676,191.07834989086786,191.0783498909,3.214495336578693e-11,0
2021-01-01,9677,186.2743543810143,186.274354381,-1.4296119843493216e-11,-0
2021-01-01,9678,155.91840270258564,155.9184027026,1.4352963262354024e-11,0
2021-01-01,9679,62.22967061404049,62.229670614,-4.048672508361051e-11,-0
2021-01-01,9761,141.95062411070126,141.9506241107,-1.2505552149377763e-12,-0
2021-01-01,9762,74.32767241767647,74.3276724177,2.3533175408374518e-11,0
2021-01-01,9763,95.44330523058235,95.4433052306,1.764988155628089e-11,0
2021-01-01,9764,154.19501133786846,154.1950113379,3.154809746774845e-11,0
2021-01-01,9771,102.48412610003342,102.4841261,-3.342393029015511e-11,-0
2021-01-01,9772,124.27604273517763,124.2760427352,2.2367885321727954e-11,0
2021-01-01,9773,93.20436610675007,93.2043661068,4.992273261450464e-11,0
2021-01-01,9774,93.68087099593001,93.6808709959,-3.001332515850663e-11,-0
2021-01-01,9775,53.65174311088788,53.6517431109,1.2121859072067309e-11,0
2021-01-01,9776,104.90235542381771,104.9023554238,-1.7706724975141697e-11,-0
2021-01-01,9777,80.03853182417022,80.0385318242,2.97859514830634e-11,0
2021-01-01,9778,119.71845521910542,119.7184552191,-5.4285465012071654e-12,-0
2021-01-01,9779,160.70801222875852,160.7080122288,4.146727405895945e-11,0
2021-01-01,9780,78.20111789139018,78.2011178914,9.819700608204585e-12,0
2021-01-01,10041,118.33995509774455,118.3399550977,-4.455102953215828e-11,-0
2021-01-01,10042,77.48709355597958,77.487093556,2.042099822574528e-11,0
2021-01-01,10043,56.31316206014855,56.3131620601,-4.8551385134487646e-11,-0
2021-01-01,10044,149.75375542278417,149.7537554228,1.5830892152735032e-11,0
2021-01-01,10045,68.91895693268447,68.9189569327,1.553246420371579e-11,0
2021-01-01,10046,78.15463123656717,78.1546312366,3.282707439211663e-11,0
2021-01-01,11001,135.11424749092575,135.1142474909,-2.575006874394603e-11,-0
2021-01-01,11002,104.23351142845999,104.2335114285,4.000355602329364e-11,0
2021-01-01,11003,69.0892281100202,69.08922811,-2.020783540501725e-11,-0
2021-01-01,11004,142.34407193758392,142.3440719376,1.6086687537608668e-11,0
2021-01-01,11005,223.41320146097172,223.413201461,2.8279600883251987e-11,0
2021-01-01,11006,143.62443203817628,143.6244320382,2.3732127374387346e-11,0
2021-01-01,11007,157.41488477698582,157.414884777,1.41824330057716e-11,0
2021-01-01,11008,75.04912447878228,75.0491244788,1.77209358298569e-11,0
2021-01-01,11009,77.30179220077451,77.3017922008,2.5480062504357193e-11,0
2021-01-01,11010,144.12454794708083,144.1245479471,1.9184653865522705e-11,0
2021-01-01,11011,136.81322900161243,136.8132290016,-1.2420287021086551e-11,-0
2021-01-01,11012,146.71395399882167,146.7139539988,-2.1657342585967854e-11,-0
2021-01-01,12051,164.8564778898371,164.8564778898,-3.709033080667723e-11,-0
2021-01-01,12052,180.5814723409378,180.5814723409,-3.780087354243733e-11,-0
2021-01-01,12053,83.11544388841752,83.1154438884,-1.752198386384407e-11,-0
2021-01-01,12054,298.8898377455166,298.8898377455,-1.659827830735594e-11,-0
2021-01-01,12060,142.51473731942735,142.5147373194,-2.7341684472048655e-11,-0
2021-01-01,12061,212.54047344415102,212.5404734442,4.8970605348586105e-11,0
2021-01-01,12062,405.5898730199259,405.5898730199,-2.5920599000528455e-11,-0
2021-01-01,12063,133.1321014012614,133.1321014013,3.859668140648864e-11,0
2021-01-01,12064,173.17919193260826,173.1791919326,-8.270717444247566e-12,-0
2021-01-01,12065,171.90039170744996,171.9003917074,-4.9965365178650245e-11,-0
2021-01-01,12066,376.6994907242322,376.6994907242,-3.2173375075217336e-11,-0
2021-01-01,12067,174.49371654838006,174.4937165484,1.992361831071321e-11,0
2021-01-01,12068,180.05077836558402,180.0507783656,1.5973000699887052e-11,0
2021-01-01,12069,123.28805075588966,123.2880507559,1.0345502232667059e-11,0
2021-01-01,12070,87.97499934347016,87.9749993435,2.984279490192421e-11,0
2021-01-01,12071,265.5645444952515,265.5645444953,4.8544279707130045e-11,0
2021-01-01,12072,235.8865156443937,235.8865156444,6.281197784119286e-12,0
